Año;Trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion
2020;3;am001385753;Whiskey: Chivas Regal 18 years;Alfredo Moreno Charme;AM001267200;SUBSECRETARÍA DE OBRAS PÚBLICAS;am001;Ministro;28-09-2020;Presente Presidente Fenabus
2020;3;ah010385333;Galvano;Alicia Lorena Gallardo Lagno;AH01056760;SERVICIO NACIONAL DE PESCA (SERNAPESCA);ah010;Directora Nacional;11-09-2020;Invitación a Seminario
2020;3;aq001385413;Frasco de Miel;álvaro Sebastián Pillado Irribarra;AQ001296577;SUBSECRETARÍA DE BIENES NACIONALES;aq001;Subsecretario de Bienes Nacionales;16-09-2020;Rosh Hashaná, año nuevo Judio y Fiesta Patrias
2020;3;ao026384363;Dos smarphone motorola con chip;Andrea Valentina Villarroel Barrios;AO026237376;SERVICIO DE SALUD ÑUBLE;ao026;1° Directora (s) Hospital Comunitario de Salud Familiar de Quirihue;29-07-2020;Pandemia coranavirus/Campaña #Mascerca.
2020;3;ao026384573;600 mascarillas desechables/ Donación Colonia de Taiwan.;Andrea Valentina Villarroel Barrios;AO026237376;SERVICIO DE SALUD ÑUBLE;ao026;1° Directora (s) Hospital Comunitario de Salud Familiar de Quirihue;27-08-2020;Pandemia coranavirus
2020;3;ac001385033;VINO;Andrés Allamand Zavala;AC001332341;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;03-09-2020;VISITA DE CORTESIA
2020;3;ac001385043;LICOR;Andrés Allamand Zavala;AC001332341;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;08-09-2020;CONDECORACIÓN
2020;3;ac001385153;BANDEJA Y LIBRO;Andrés Allamand Zavala;AC001332341;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;11-09-2020;CONDECORACIÓN EMBAJADORA DE TAILANDIA
2020;3;ac001385543;CAJA CHOCOLATES;Andrés Allamand Zavala;AC001332341;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;22-09-2020;FIESTAS PATRIAS
2020;3;mu186385573;$ 366.271 en productos (Shampoo , colonia Inglesa, toallas húmedas , jabón , Vaselina , pomada coceduras, aceite de coco, Mamaderas , pantalla solar, Absorbente leche clásico , otros);Andres Enrique Zarhi Troy;MU18619750;MUNICIPALIDAD DE ÑUÑOA;mu186;Alcalde(sa) Andres Zarhi Troy;11-09-2020;Donación para vecinos Adultos Mayores y bebe
2020;3;ba001383683;Camiseta Selección Chilena N° 8.;Andrés Otero Klein;BA001229711;SUBSECRETARIA DEL DEPORTE;ba001;Subsecretario(a);10-08-2020;Visita a la Roja Femenina en la ANFP, quienes inician sus entrenamientos (Permiso Colectivo) con motivo de las Clasificatorias a Tokyo 2020.
2020;3;ad006384823;1200 guantes de latex, 05 lts. de alcohol gel y 03 mascarillas faciales;Arturo Alejandro Gallardo Paredes;AD006301112;EJÉRCITO DE CHILE;ad006;"Comandante del Regimiento N° 2 ""Maipo""";13-08-2020;Pandemia COVID-19
2020;3;ad006385143;2.000 mascarillas, 1 alcohol gel de 5 lts,, 240 bolsas de basura grandes.;Arturo Alejandro Gallardo Paredes;AD006301112;EJÉRCITO DE CHILE;ad006;"Comandante del Regimiento N° 2 ""Maipo""";08-09-2020;EEC-C
2020;3;mu231385433;una botella de vino;AUGUSTO RICARDO GALLARDO GOWER;MU23115537;MUNICIPALIDAD DE PUDAHUEL;mu231;Director(a) de Obras Municipales;21-09-2020;FIESTAS PATRIAS
