Año;Trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion
2020;2;ab051379523;300 mascarillas;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);24-04-2020;donación por pandemia
2020;2;ad010381953;replica sable;Hector Angel Espinosa Valenzuela;AD0107011;POLICÍA DE INVESTIGACIONES DE CHILE;ad010;Director General de la Policía de Investigaciones de Chile;17-06-2020;87° Aniversario PDI
2020;2;ad010381963;Fotografía enmarcada plaza sotomayor;Hector Angel Espinosa Valenzuela;AD0107011;POLICÍA DE INVESTIGACIONES DE CHILE;ad010;Director General de la Policía de Investigaciones de Chile;17-06-2020;Saludo Protocolar 87° Aniversario PDI
2020;2;ad010381973;Figura Monumento Gloria y Victoria;Hector Angel Espinosa Valenzuela;AD0107011;POLICÍA DE INVESTIGACIONES DE CHILE;ad010;Director General de la Policía de Investigaciones de Chile;18-06-2020;Saludo Protocolar 87° Aniversario PDI
2020;2;ae001382053;1 Revista Cámara de Comercio de Santiago Proyecciones Económicas en Tiempos de Coronavirus Mayo 2020;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;01-06-2020;regalo de cortesía
2020;2;ae001381043;1 Revista Economía y Sociedad ¡Detengan la locura Constituyente!;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;04-05-2020;regalo de cortesía
2020;2;ae001381053;1 Revista de la Cámara de Comercio de Santiago Acciones de la CCS frente a la Crisis Abril 2020;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;05-05-2020;regalo de cortesía
2020;2;ag001379113;"Revista ""Nuestra Iglesia"" y Periódico ""Diálogo""";Francesca Lorena Parodi Oppliger;AG001175383;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Secretario(a) Regional Ministerial Región del Bío Bío;06-04-2020;POR CARGO DE LA SEREMI
2020;2;ak001382033;Revista de la Cámara de Comercio mayo 2020;Hernán Larraín Fernández;AK001173548;SUBSECRETARÍA DE JUSTICIA;ak001;MINISTRO DE JUSTICIA Y DERECHOS HUMANOS;02-06-2020;Cortesía
2020;2;ak001381103;Revista de la Cámara de Comercio abril 2020;Hernán Larraín Fernández;AK001173548;SUBSECRETARÍA DE JUSTICIA;ak001;MINISTRO DE JUSTICIA Y DERECHOS HUMANOS;12-05-2020;Cortesía
2020;2;ak004379803;Cuaderno y pendrive;Verónica Angélica Zárate Robledo;AK0041762;SERVICIO NACIONAL DE MENORES (SENAME);ak004;Directora Regional - IV Región;29-04-2020;Cuenta Pública 2020
2020;2;ao001380773;Bufanda tejida;Paula Daza Narbona;AO001172367;SUBSECRETARÍA DE SALUD PÚBLICA ;ao001;Subsecretaria de Salud Pública - SSP;25-05-2020;Actividad Cenabast-Ecuador
2020;2;ao011381113;MASCARILLAS;Patricio Vera Mutizabal;AO0114137;SERVICIO DE SALUD METROPOLITANO SUR;ao011;Director Hospital El Pino;20-04-2020;PANDEMIA
2020;2;ao011381143;MASCARILLAS;Patricio Vera Mutizabal;AO0114137;SERVICIO DE SALUD METROPOLITANO SUR;ao011;Director Hospital El Pino;23-04-2020;PANDEMIA
2020;2;ao011381123;PRODUCTOS;Luis Roldan Valdebenito;AO0114139;SERVICIO DE SALUD METROPOLITANO SUR;ao011;Subdirector Administrativo Hospital El Pino;21-04-2020;PANDEMIA
2020;2;ao011381133;PRODUCTOS;Luis Roldan Valdebenito;AO0114139;SERVICIO DE SALUD METROPOLITANO SUR;ao011;Subdirector Administrativo Hospital El Pino;24-04-2020;PANDEMIA
2020;2;ao026380953;265 pack quesos el roble;Alex Paredes Poblete;AO0263373;SERVICIO DE SALUD ÑUBLE;ao026;Director Hospital de Bulnes;15-05-2020;En reconocimiento a los funcionarios públicos de salud del HCSF de Bulnes, con motivo de la emergencia sanitaria covid 19.
2020;2;ao027382013;200 unidades de botellas de agua Benedictino de 500 cc.;Pedro Hugo Martinez Espinoza;AO0276719;SERVICIO DE SALUD CONCEPCIÓN;ao027;Director Hospital de Lota;04-06-2020;Pandemia COVID-19
2020;2;ao027381153;100 Protectores Faciales - 24 Paquetes toallas desinfectantes - Insumos varios;Pedro Hugo Martinez Espinoza;AO0276719;SERVICIO DE SALUD CONCEPCIÓN;ao027;Director Hospital de Lota;25-04-2020;Pandemia COVID-19
2020;2;ao027381163;100 Mascarillas de género;Pedro Hugo Martinez Espinoza;AO0276719;SERVICIO DE SALUD CONCEPCIÓN;ao027;Director Hospital de Lota;27-04-2020;Pandemia COVID-19
2020;2;ao027381173;100 Mascarillas de género;Pedro Hugo Martinez Espinoza;AO0276719;SERVICIO DE SALUD CONCEPCIÓN;ao027;Director Hospital de Lota;12-05-2020;Pandemia COVID-19
2020;2;ao027381183;400 Pares de guantes de latex - 120 antiparras y 4 litros Alcohol gel;Pedro Hugo Martinez Espinoza;AO0276719;SERVICIO DE SALUD CONCEPCIÓN;ao027;Director Hospital de Lota;15-05-2020;Pandemia COVID-19
2020;2;ao027381193;Aporte de $5.500.000.- Para trabajos específicos con rendición de gastos.;Pedro Hugo Martinez Espinoza;AO0276719;SERVICIO DE SALUD CONCEPCIÓN;ao027;Director Hospital de Lota;26-05-2020;Pandemia COVID-19
2020;2;ap001379513;"Revista ""Comercio"" edición abril 2020";Guillermo Rolando Vicente;AP001172709;SUBSECRETARIA DE VIVIENDA Y URBANISMO;ap001;Subsecretario de Vivienda y Urbanismo;24-04-2020;Donativo de Cortesia
2020;2;ap001380783;"Revista ""Comercio"" Mayo 2020";Guillermo Rolando Vicente;AP001172709;SUBSECRETARIA DE VIVIENDA Y URBANISMO;ap001;Subsecretario de Vivienda y Urbanismo;25-05-2020;Cortesia
2020;2;ar001380373;Bolsa de Datiles;Jose Antonio Walker Prieto;AR001173435;SUBSECRETARÍA DE AGRICULTURA;ar001;Ministro de Agricultura;14-05-2020;Reunión
2020;2;ar001380283;6 kg. de papas;Moira Beatriz Henzi Beker;AR001175458;SUBSECRETARÍA DE AGRICULTURA;ar001;Secretario(a) Regional Ministerial de Agricultura, Región de Los Ríos;13-05-2020;Visita previa a exportación de papas a argentina junto a SAG e Intendente
2020;2;aw002382163;1 botella de vino de misa y 1 queso trenza.;Pablo Simón Sepúlveda Gutiérrez;AW002175509;SUBSECRETARÍA DEL MEDIO AMBIENTE;aw002;Secretario Regional Ministerial Región del Maule;30-06-2020;visita a Liceo Salesianos que se encuentra en proceso de implementación de un Biodigestor en sus talleres educativos de enseñanza técnico agrícola
2020;2;bb001381723;Dos Mascarillas de genero;María Carolina Cuevas Merino;BB001174537;Subsecretaría de la Mujer y la Equidad de Género;bb001;Subsecretaria de la Mujer y la Equidad de Género;15-06-2020;por el cargo que detenta
2020;2;mu009383793;DONACIÓN 80 PROTECTORES FACIALES;Karen Rojo Venegas;MU00916122;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Alcalde(sa);17-06-2020;pandemia
2020;2;mu009383803;3000 MASCARILLAS Y 200 GUANTES DESECHABLES;Karen Rojo Venegas;MU00916122;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Alcalde(sa);06-05-2020;PANDEMIA
2020;2;mu009383813;DONACIÓN DE 5 MIL LITROS DE DETERGENTE;Karen Rojo Venegas;MU00916122;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Alcalde(sa);15-06-2020;PANDEMIA
2020;2;mu009383823;DONACIÓN MIL CAJAS DE ALIMENTOS Y SANITIZACIÓN;Karen Rojo Venegas;MU00916122;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Alcalde(sa);11-06-2020;PANDEMIA
2020;2;mu009383843;DONACIÓN GAS;Karen Rojo Venegas;MU00916122;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Alcalde(sa);26-05-2020;PANDEMIA
2020;2;mu009383853;DONACIÓN 4 MIL MASCARILLAS;Karen Rojo Venegas;MU00916122;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Alcalde(sa);08-06-2020;PANDEMIA
2020;2;mu009383873;DONACIÓN 50 CAJAS DE ALIMENTOS;Karen Rojo Venegas;MU00916122;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Alcalde(sa);10-06-2020;PANDEMIA
2020;2;mu009383883;DONACIÓN DE TUNEL SANITIZADOR, 10 MIL MASCARILLAS Y MIL BOTELLAS DE ALCOHOL GEL (1LT);Karen Rojo Venegas;MU00916122;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Alcalde(sa);20-05-2020;PANDEMIA
2020;2;mu009383893;DONACIÓN DAISAKU IKEDA;Karen Rojo Venegas;MU00916122;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Alcalde(sa);03-06-2020;1000 MASCARILLAS
2020;2;mu009383903;DONACIÓN MASCARILLAS, TEST RÁPIDOS, TERMÓMETROS;Karen Rojo Venegas;MU00916122;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Alcalde(sa);11-06-2020;PANDEMÍA
2020;2;mu009383913;DONACIÓN 10 MIL MASCARILLAS QUIRÚRGICAS DE 3 PLIEGUES,;Karen Rojo Venegas;MU00916122;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Alcalde(sa);14-05-2020;PANDEMIA
2020;2;mu009383923;DONACIÓN KITS ALIMENTOS;Karen Rojo Venegas;MU00916122;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Alcalde(sa);01-06-2020;PANDEMIA
2020;2;mu009384463;DONACIÓN 150 CAJAS DE ALIMENTOS;Karen Rojo Venegas;MU00916122;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Alcalde(sa);03-06-2020;PANDEMIA
2020;2;mu034381863;Perfume;Cecilia Ulloa Chacon;MU03411556;MUNICIPALIDAD DE CERRILLOS;mu034;Secretario(a) Municipal;22-06-2020;Cumplimiento de años de servicio
2020;2;mu089381303;5 Vales de Recarga gas Distribuidora Montecc;Felipe Eduardo Muñoz Vallejos;MU08913019;MUNICIPALIDAD DE ESTACIÓN CENTRAL;mu089;Concejal(a);05-06-2020;Apoyo a la comunidad en el marco de la Pandemia por Covid 19
2020;2;mu089381993;5 Vales de Recarga gas Distribuidora Montecc;Felipe Eduardo Muñoz Vallejos;MU08913019;MUNICIPALIDAD DE ESTACIÓN CENTRAL;mu089;Concejal(a);22-06-2020;Apoyo a la comunidad en el marco de la Pandemia por Covid 19
2020;2;mu089380673;50 Protectores Faciales;Felipe Eduardo Muñoz Vallejos;MU08913019;MUNICIPALIDAD DE ESTACIÓN CENTRAL;mu089;Concejal(a);19-05-2020;Apoyo a la comunidad en el marco de la Pandemia por Covid 19
2020;2;mu124379323;Cajas de pañales;Claudia Gerlene Pizarro Peña;MU12482021;MUNICIPALIDAD DE LA PINTANA;mu124;Alcalde(sa);13-04-2020;Emergencia Sanitaria COVID-19
2020;2;mu124380203;Manto tejido;Claudia Gerlene Pizarro Peña;MU12482021;MUNICIPALIDAD DE LA PINTANA;mu124;Alcalde(sa);08-05-2020;Saludo protocolar
2020;2;mu124380553;Mascarillas de tela;Claudia Gerlene Pizarro Peña;MU12482021;MUNICIPALIDAD DE LA PINTANA;mu124;Alcalde(sa);18-05-2020;Pandemia COVID-19
2020;2;mu166384163;36 CAJAS DE MERCADERIA;Omar Norambuena;MU16699307;MUNICIPALIDAD DE MARÍA ELENA;mu166;Alcalde(sa);09-04-2020;PANDEMIA
2020;2;mu166384173;EPP;Omar Norambuena;MU16699307;MUNICIPALIDAD DE MARÍA ELENA;mu166;Alcalde(sa);13-04-2020;Pandemia
2020;2;mu166384183;500 GUANTES;Omar Norambuena;MU16699307;MUNICIPALIDAD DE MARÍA ELENA;mu166;Alcalde(sa);24-04-2020;PANDEMIA
2020;2;mu166384193;36 CAJAS DE MERCADERIA;Omar Norambuena;MU16699307;MUNICIPALIDAD DE MARÍA ELENA;mu166;Alcalde(sa);08-05-2020;PANDEMIA
2020;2;mu166384203;20000 MASCARILLAS;Omar Norambuena;MU16699307;MUNICIPALIDAD DE MARÍA ELENA;mu166;Alcalde(sa);12-05-2020;PANDEMIA
2020;2;mu166384213;KIT SANITARIO;Omar Norambuena;MU16699307;MUNICIPALIDAD DE MARÍA ELENA;mu166;Alcalde(sa);12-05-2020;PANDEMIA
2020;2;mu166384223;DONACION DE RECURSOS;Omar Norambuena;MU16699307;MUNICIPALIDAD DE MARÍA ELENA;mu166;Alcalde(sa);23-06-2020;PANDEMIA
2020;2;mu166384233;EPP;Omar Norambuena;MU16699307;MUNICIPALIDAD DE MARÍA ELENA;mu166;Alcalde(sa);30-06-2020;PANDEMIA
2020;2;mu186379343;"Caja de Chocolates ""Mix Chocolates Puros"" 164 grs. Entrelagos";Paula Andrea Mendoza Bravo;MU18610982;MUNICIPALIDAD DE ÑUÑOA;mu186;Concejal(a);17-04-2020;Expresa excusas por demora para agendar visita inspectiva a futuras instalaciones de Cesfam que ahora será hospital de campaña por Covid 19
2020;2;mu228379333;"Libros ""La chica que amaba a Honoriño Landa"" y ""Vida y Obra de Ismael Parraguez""";Evelyn Rose Matthei Fornet;MU22881461;MUNICIPALIDAD DE PROVIDENCIA;mu228;Alcaldesa;14-04-2020;Cortesía
2020;2;mu245381753;40 SACOS DE PAPAS, LOS SACOS SE DISTRIBUYERON EN 10 KG. CADA UNO.;Maria  Jimena  Nuñez Morales ;MU24585432;MUNICIPALIDAD DE PUYEHUE;mu245;Alcalde(sa);21-04-2020;CAMPAÑA SOLIDARIA
2020;2;mu245381763;50 SACOS DE AFRECHILLO;Maria  Jimena  Nuñez Morales ;MU24585432;MUNICIPALIDAD DE PUYEHUE;mu245;Alcalde(sa);23-04-2020;CAMPAÑA SOLIDARIA
2020;2;mu245384023;86 CAJAS DE ALIMENTOS;Maria  Jimena  Nuñez Morales ;MU24585432;MUNICIPALIDAD DE PUYEHUE;mu245;Alcalde(sa);26-06-2020;CAMPAÑA SOLIDARIA EMERGENCIA PAÍS
2020;2;mu251379783;Productos Alimenticios;Jaime Aurelio Quilodrán Acuña;MU25183033;MUNICIPALIDAD DE QUILLECO;mu251;Alcalde(sa);30-04-2020;Ofrecimiento voluntario, Productos entregados el día 30/04/20
2020;2;mu287379363;Revista Carabineros De Chile;Luis Antonio Berwart Araya;MU28720208;MUNICIPALIDAD DE SAN FERNANDO;mu287;Alcalde(sa);20-04-2020;Construcción nueva escuela de Suboficiales. Edición N° 779
2020;2;mu287380273;Revista Rumbos;Luis Antonio Berwart Araya;MU28720208;MUNICIPALIDAD DE SAN FERNANDO;mu287;Alcalde(sa);11-05-2020;Edición N° 579
2020;2;mu305382713;CAJA DE VINOS;Gustavo William Arevalo Cornejo;MU30511405;MUNICIPALIDAD DE SANTA CRUZ;mu305;Alcalde(sa);22-05-2020;CUMPLEAÑOS
2020;2;mu305382833;13 canastas de alimentos;Gustavo William Arevalo Cornejo;MU30511405;MUNICIPALIDAD DE SANTA CRUZ;mu305;Alcalde(sa);08-06-2020;pandemia
2020;2;mu308380633;Túnel nebulizador modelo AC 2020 Agroclean;Juan Francisco Mena Echeverría;MU30883064;MUNICIPALIDAD DE SANTIAGO;mu308;Concejal (JME) de la Ilustre Municipalidad de Santiago;30-04-2020;Entregado en comodato al Concejal Juan Mena E.
2020;2;mu316381713;40 Caja de Mercaderias para apoyo de grupos solidarios de Teno;Paulo Rodrigo Donoso Osses;MU31687233;MUNICIPALIDAD DE TENO;mu316;Concejal(a);10-06-2020;Apoyo a grupos solidarios de Teno
2020;2;nr006don76253;mascarillas;Matías Walker Prieto;NR006NR006-SP026;CAMARA DE DIPUTADOS;nr006;Diputado;11-05-2020;donacion de 2000 mascarillas a fin de enttegar a personas en las comunas de la region de coquimbo
2020;2;nr006don76463;2 BOTELLAS DE VINO;Mario Desbordes Jiménez;NR006NR006-SP532;CAMARA DE DIPUTADOS;nr006;Diputado;15-06-2020;obsequio
2020;2;ak001382133;"1 EJEMPLAR REVISTA ""COMERCIO"" MAYO 2020.";Sebastián Andrés Valenzuela Agüero;AK001174821;SUBSECRETARÍA DE JUSTICIA;ak001;Subsecretario de Justicia;08-06-2020;Cortesía
2020;2;ak001381033;"1 EJEMPLAR ""ECONOMÍA Y SOCIEDAD"" ABRIL - JUNIO 2020, N°103.";Sebastián Andrés Valenzuela Agüero;AK001174821;SUBSECRETARÍA DE JUSTICIA;ak001;Subsecretario de Justicia;18-05-2020;CORTESÍA
2020;2;ak001380393;1 chocolate;Margarita Farith Contrera Ríos;AK001175599;SUBSECRETARÍA DE JUSTICIA;ak001;Secretario(a) Regional Ministerial Atacama;12-05-2020;Celebración Día de la Madre
2020;2;ao008381573;Escudo facial 600;Berta Cerda Alvarez;AO00846259;SERVICIO DE SALUD METROPOLITANO NORTE;ao008;Directora del Instituto Nacional del Cancer;29-05-2020;Pandemia por COVID 19
2020;2;ao008381593;466 respiradores KN 95;Berta Cerda Alvarez;AO00846259;SERVICIO DE SALUD METROPOLITANO NORTE;ao008;Directora del Instituto Nacional del Cancer;10-06-2020;Pandemia por COVID 19
2020;2;ao008381633;2 equipos split 18.000 BTU;Berta Cerda Alvarez;AO00846259;SERVICIO DE SALUD METROPOLITANO NORTE;ao008;Directora del Instituto Nacional del Cancer;20-04-2020;Puesta en marcha de Freezer -80°C en Unidad de Anatomía Patológica
2020;2;ao008382003;10 sets de posicionamiento en decubito prono;Berta Cerda Alvarez;AO00846259;SERVICIO DE SALUD METROPOLITANO NORTE;ao008;Directora del Instituto Nacional del Cancer;25-06-2020;Pandemia por COVID 19
2020;2;ao008380113;Mascarillas2500 unidades;Berta Cerda Alvarez;AO00846259;SERVICIO DE SALUD METROPOLITANO NORTE;ao008;Directora del Instituto Nacional del Cancer;20-04-2020;COVID 19
2020;2;ao008380123;Escudos faciales 100;Berta Cerda Alvarez;AO00846259;SERVICIO DE SALUD METROPOLITANO NORTE;ao008;Directora del Instituto Nacional del Cancer;30-04-2020;COVID 19
2020;2;ao008380133;Barras de chocolate. 300.;Berta Cerda Alvarez;AO00846259;SERVICIO DE SALUD METROPOLITANO NORTE;ao008;Directora del Instituto Nacional del Cancer;27-04-2020;COVID 19
2020;2;ao008380143;Mascarillas N° 95 : 1150;Berta Cerda Alvarez;AO00846259;SERVICIO DE SALUD METROPOLITANO NORTE;ao008;Directora del Instituto Nacional del Cancer;08-05-2020;COVID 19
2020;2;ao008380293;Mascarillas quirúrgicas: 2000 unidades.;Berta Cerda Alvarez;AO00846259;SERVICIO DE SALUD METROPOLITANO NORTE;ao008;Directora del Instituto Nacional del Cancer;13-05-2020;Pandemia por COVID 19
2020;2;ao008380893;Mascarillas quirúrgicas: 2000;Berta Cerda Alvarez;AO00846259;SERVICIO DE SALUD METROPOLITANO NORTE;ao008;Directora del Instituto Nacional del Cancer;26-05-2020;Pandemia por COVID 19
2020;2;ba001379773;45 cajas de productos;Alejandra Purisima Ramos Sanchez;BA001180841;SUBSECRETARIA DEL DEPORTE;ba001;Secretario(a) Regional Ministerial de Deportes Región del Maule;27-04-2020;Donación de PF S.A. por ocasión de Emergencia Sanitaria. Estos productos ya fueron entregados dejando Actas de Entrega respectiva.
2020;2;mu087382243;400 Kilos de Azucar;Manuel Rodolfo Báez Gajardo;MU08783302;MUNICIPALIDAD DE EMPEDRADO;mu087;Alcalde;25-06-2020;Para ser entregada a las personas mas vulnerables de la Comuna
2020;2;mu087381203;Garita para control sanitario y un Lavamanos;Manuel Rodolfo Báez Gajardo;MU08783302;MUNICIPALIDAD DE EMPEDRADO;mu087;Alcalde;31-05-2020;Para la prevención del Covid-19 en la Comuna
2020;2;mu087381293;300 Mascarillas;Manuel Rodolfo Báez Gajardo;MU08783302;MUNICIPALIDAD DE EMPEDRADO;mu087;Alcalde;05-06-2020;Para la prevención del Covid-19 en la Comuna
2020;2;mu087381773;60 Litros de Producto Star 22 para sanitizacion;Manuel Rodolfo Báez Gajardo;MU08783302;MUNICIPALIDAD DE EMPEDRADO;mu087;Alcalde;12-06-2020;Sanitización de la Comuna de Empedrado
2020;2;mu088383183;300 mascarillas nano cobres larga duración;José Vilugrón;MU08882787;MUNICIPALIDAD DE ERCILLA;mu088;Alcalde(sa);22-06-2020;COVID-19
2020;2;mu088380863;MERCADERIA;José Vilugrón;MU08882787;MUNICIPALIDAD DE ERCILLA;mu088;Alcalde(sa);28-04-2020;PANDEMIA COVID19
2020;2;mu088380873;160 Lt., de Ipoclorito de Sodio Concentrado;José Vilugrón;MU08882787;MUNICIPALIDAD DE ERCILLA;mu088;Alcalde(sa);29-04-2020;PANDEMIA COVID 19
2020;2;mu088380883;PROTECTORES FACIALES;José Vilugrón;MU08882787;MUNICIPALIDAD DE ERCILLA;mu088;Alcalde(sa);23-04-2020;PANDEMIA COVID 19
